"","species","n_temp","mean_temp","sd_temp","se_temp","within_sp_var_temp","species.1","n_prec","mean_prec","sd_prec","se_prec","within_sp_var_prec","species.2","n_pet","mean_pet","sd_pet","se_pet","within_sp_var_pet","species.3","n_aridity","mean_aridity","sd_aridity","se_aridity","within_sp_var_aridity"
"324","Dunalia spinosa","12","10.383333","3.890042","1.122958","1.250226","Dunalia spinosa","12","598.5","762.537808","220.125704","27648.29099","Dunalia spinosa","12","1627.333333","259.0968","74.794804","8236.030046","Dunalia spinosa","12","3569.416667","4191.525465","1209.989178","1403115.630051"
"325","Nierembergia rivularis","6","14.3","7.335666","2.994773","2.500451","Nierembergia rivularis","6","1150.5","245.00102","100.021248","55296.581979","Nierembergia rivularis","6","1642.333333","116.849761","47.703715","16472.060093","Nierembergia rivularis","6","5430.5","2516.118181","1027.200946","2806231.260102"
"326","Lycianthes tricolor","16","18.93125","3.592162","0.898041","0.937669","Lycianthes tricolor","16","1837.75","746.992593","186.748148","20736.218242","Lycianthes tricolor","16","1631.75","156.578628","39.144657","6177.022535","Lycianthes tricolor","16","8836.4375","2673.998453","668.499613","1052336.722538"
"327","Anthotroche myoporoides","3","21.566667","0.862168","0.497773","5.000902","Anthotroche myoporoides","3","289","35","20.207259","110593.163959","Anthotroche myoporoides","3","2496","112.623266","65.023073","32944.120185","Anthotroche myoporoides","3","1247","137.357199","79.303216","5612462.520203"
"328","Nicotiana tomentosiformis","9","16.944444","5.75893","1.919643","1.666967","Nicotiana tomentosiformis","9","1253.222222","363.212327","121.070776","36864.387986","Nicotiana tomentosiformis","9","1459.222222","117.939368","39.313123","10981.373395","Nicotiana tomentosiformis","9","9424.333333","2546.578096","848.859365","1870820.840068"
"329","Brugmansia aurea","25","15.604","3.72933","0.745866","0.600108","Brugmansia aurea","25","1732.08","898.815977","179.763195","13271.179675","Brugmansia aurea","25","1248.28","169.932222","33.986444","3953.294422","Brugmansia aurea","25","13681.12","5557.462785","1111.492557","673495.502424"
"330","Deprea hawkesii","7","17.057143","3.779708","1.428595","2.143244","Deprea hawkesii","7","2573.714286","1459.138526","551.502524","47397.070268","Deprea hawkesii","7","1155.285714","126.007558","47.62638","14118.908651","Deprea hawkesii","7","18154.428571","7273.761907","2749.223586","2405341.080087"
"331","Physalis melanocystis","27","23.077778","3.01092","0.579452","0.555656","Physalis melanocystis","27","1235.925926","483.943332","93.134938","12288.129329","Physalis melanocystis","27","1799.518519","156.923639","30.199968","3660.457798","Physalis melanocystis","27","7614.148148","4928.888334","948.565002","623606.946689"
"332","Combera paradoxa","3","5.533333","2.900575","1.674648","5.000902","Combera paradoxa","3","1039","547.204715","315.92879","110593.163959","Combera paradoxa","3","1197","153.502443","88.624677","32944.120185","Combera paradoxa","3","7498","1594.588035","920.635831","5612462.520203"
"333","Cestrum luteovirescens","10","19.79","2.933125","0.927536","1.500271","Cestrum luteovirescens","10","2152.6","855.867357","270.649022","33177.949188","Cestrum luteovirescens","10","1639.2","158.287221","50.054814","9883.236056","Cestrum luteovirescens","10","10074.3","2389.628751","755.666962","1683738.756061"
"334","Schizanthus hookeri","12","7.241667","4.351898","1.256285","1.250226","Schizanthus hookeri","12","519.25","314.180066","90.695973","27648.29099","Schizanthus hookeri","12","1399.166667","159.954444","46.174871","8236.030046","Schizanthus hookeri","12","3703.666667","2062.800759","595.479287","1403115.630051"
"335","Lycium athium","3","22.2","1.473092","0.85049","5.000902","Lycium athium","3","932.666667","154.733104","89.335199","110593.163959","Lycium athium","3","1883.333333","60.961737","35.196275","32944.120185","Lycium athium","3","4534.333333","560.608003","323.667181","5612462.520203"
"336","Schizanthus candidus","2","18.8","0.707107","0.5","7.501353","Schizanthus candidus","2","33","14.142136","10","165889.745938","Schizanthus candidus","2","1550.5","111.015765","78.5","49416.180278","Schizanthus candidus","2","186.5","91.216775","64.5","8418693.780305"
"337","Solanum incarceratum","38","19.836842","3.252892","0.527689","0.394808","Solanum incarceratum","38","1341.5","413.75275","67.119559","8731.03926","Solanum incarceratum","38","1450.526316","133.131867","21.596841","2600.851594","Solanum incarceratum","38","9090.947368","2658.311595","431.235085","443089.146332"
"338","Latua pubiflora","1","10.8",NA,NA,"15.002707","Latua pubiflora","1","2410",NA,NA,"331779.491877","Latua pubiflora","1","913",NA,NA,"98832.360556","Latua pubiflora","1","23819",NA,NA,"16837387.56061"
"339","Physalis patula","20","17.375","3.285995","0.734771","0.750135","Physalis patula","20","740.1","432.917629","96.803325","16588.974594","Physalis patula","20","1802.6","170.326436","38.086149","4941.618028","Physalis patula","20","4243","2658.804559","594.526773","841869.37803"
"340","Nolana humifusa","8","20.075","1.502141","0.531087","1.875338","Nolana humifusa","8","15.375","4.657943","1.646832","41472.436485","Nolana humifusa","8","1731.25","144.666859","51.147459","12354.04507","Nolana humifusa","8","54.125","38.125498","13.479399","2104673.445076"
"341","Lycium chilense","41","13.2","4.366349","0.681909","0.36592","Lycium chilense","41","330.195122","216.217855","33.767556","8092.182729","Lycium chilense","39","1699.641026","194.833193","31.198279","2534.163091","Lycium chilense","39","2005.230769","1312.994397","210.247369","431727.886169"
"342","Nolana aplocaryoides","3","21.233333","0.929157","0.536449","5.000902","Nolana aplocaryoides","3","8","5.567764","3.21455","110593.163959","Nolana aplocaryoides","3","1849","152.009868","87.762938","32944.120185","Nolana aplocaryoides","3","84.666667","75.500552","43.590264","5612462.520203"
"343","Solanum agrarium","54","25.351852","1.841937","0.250656","0.277828","Solanum agrarium","54","900.240741","366.024277","49.809595","6144.064664","Solanum agrarium","55","1673.345455","147.815353","19.931418","1796.95201","Solanum agrarium","55","5530.690909","2293.471983","309.251699","306134.319284"
"344","Brachistus stramonifolius","29","19.027586","2.822347","0.524097","0.517335","Brachistus stramonifolius","29","1646.482759","595.620542","110.603958","11440.672134","Brachistus stramonifolius","29","1668.793103","150.325689","27.91478","3408.012433","Brachistus stramonifolius","29","9540.724138","3858.487425","716.503127","580599.571056"
"345","Protoschwenkia mandonii","3","14.666667","3.716629","2.145797","5.000902","Protoschwenkia mandonii","3","1000","389.743505","225.018518","110593.163959","Protoschwenkia mandonii","3","1545.666667","168.953643","97.545431","32944.120185","Protoschwenkia mandonii","3","6465.333333","736.343217","425.127955","5612462.520203"
"346","Solanum hibernum","2","18.05","0.212132","0.15","7.501353","Solanum hibernum","2","513","93.338095","66","165889.745938","Solanum hibernum","2","1728.5","13.435029","9.5","49416.180278","Solanum hibernum","2","3340","794.788022","562","8418693.780305"
"347","Datura quercifolia","69","16.992754","3.581255","0.431132","0.217431","Datura quercifolia","69","474","187.394598","22.559659","4808.398433","Datura quercifolia","69","2092.942029","205.608772","24.752387","1432.353052","Datura quercifolia","69","2419.246377","1022.552723","123.100882","244020.109574"
"348","Solanum ferocissimum","135","21.412593","2.565367","0.220792","0.111131","Solanum ferocissimum","135","428.622222","174.739673","15.039197","2457.625866","Solanum ferocissimum","135","2505.4","414.214527","35.64991","732.09156","Solanum ferocissimum","135","1905.444444","1054.135967","90.725579","124721.389338"
"349","Iochroma grandiflorum","8","14.3125","5.001553","1.768316","1.875338","Iochroma grandiflorum","8","1126.625","617.218632","218.21974","41472.436485","Iochroma grandiflorum","8","1289.375","97.037456","34.307922","12354.04507","Iochroma grandiflorum","8","9309","4959.643334","1753.498717","2104673.445076"
"350","Solanum arachnidanthum","8","25.225","0.439968","0.155552","1.875338","Solanum arachnidanthum","8","1708.5","388.882648","137.490779","41472.436485","Solanum arachnidanthum","8","1504.125","164.954918","58.320371","12354.04507","Solanum arachnidanthum","8","10994.125","2877.176862","1017.235635","2104673.445076"
"351","Solanum wrightii","33","22.824242","2.369735","0.412518","0.454627","Solanum wrightii","33","1678.242424","714.257264","124.33623","10053.923996","Solanum wrightii","33","1600.939394","174.115971","30.3097","2994.920017","Solanum wrightii","33","11186.333333","4496.631675","782.763102","510223.865473"
"352","Anthocercis littorea","22","18.636364","2.200334","0.469113","0.681941","Anthocercis littorea","22","680.181818","322.69721","68.799276","15080.885994","Anthocercis littorea","20","2021.6","389.581881","87.113157","4941.618028","Anthocercis littorea","20","3601.95","2226.800336","497.927692","841869.37803"
"353","Petunia altiplana","12","16.816667","1.289703","0.372305","1.250226","Petunia altiplana","12","1854.5","178.657366","51.573939","27648.29099","Petunia altiplana","12","1239.583333","127.538556","36.81721","8236.030046","Petunia altiplana","12","13971.166667","2043.063868","589.781737","1403115.630051"
"354","Nicotiana velutina","185","20.747027","2.747055","0.201968","0.081096","Nicotiana velutina","185","285.421622","134.648881","9.899583","1793.402659","Nicotiana velutina","185","2606.962162","423.948999","31.16935","534.228976","Nicotiana velutina","185","1235.616216","958.812336","70.493285","91012.905733"
"355","Nolana crassulifolia","3","21.733333","1.778576","1.026861","5.000902","Nolana crassulifolia","3","14.333333","3.511885","2.027588","110593.163959","Nolana crassulifolia","3","1701.666667","79.431312","45.859689","32944.120185","Nolana crassulifolia","3","87.666667","87.323155","50.416047","5612462.520203"
"356","Benthamiella skottsbergii","3","7.9","2","1.154701","5.000902","Benthamiella skottsbergii","3","183.333333","61.744096","35.64797","110593.163959","Benthamiella skottsbergii","3","1388.333333","213.532979","123.283323","32944.120185","Benthamiella skottsbergii","3","1320.666667","182.716538","105.491442","5612462.520203"
"357","Nolana villosa","1","22.8",NA,NA,"15.002707","Nolana villosa","1","8",NA,NA,"331779.491877","Nolana villosa","1","1742",NA,NA,"98832.360556","Nolana villosa","1","160",NA,NA,"16837387.56061"
"358","Iochroma calycina","1","14.9",NA,NA,"15.002707","Iochroma calycina","1","1948",NA,NA,"331779.491877","Iochroma calycina","1","1248",NA,NA,"98832.360556","Iochroma calycina","1","14389",NA,NA,"16837387.56061"
"359","Solanum wendlandii","59","21.374576","3.926945","0.511245","0.254283","Solanum wendlandii","59","1744.152542","800.596864","104.228834","5623.381218","Solanum wendlandii","58","1655.396552","214.591243","28.177211","1704.006216","Solanum wendlandii","58","11490","6089.979858","799.653531","290299.785528"
"360","Nolana onoana","1","20.8",NA,NA,"15.002707","Nolana onoana","1","3",NA,NA,"331779.491877","Nolana onoana","1","2023",NA,NA,"98832.360556","Nolana onoana","1","0",NA,NA,"16837387.56061"
"361","Anthocercis intricata","3","20.966667","1.205543","0.696021","5.000902","Anthocercis intricata","3","348","45.738387","26.40707","110593.163959","Anthocercis intricata","3","2389.333333","67.337459","38.8773","32944.120185","Anthocercis intricata","3","1539.666667","262.378226","151.484139","5612462.520203"
"362","Nierembergia micrantha","4","17.175","1.896268","0.948134","3.750677","Nierembergia micrantha","4","1624.25","431.11667","215.558335","82944.872969","Nierembergia micrantha","4","1431.5","251.091617","125.545809","24708.090139","Nierembergia micrantha","4","11095.75","2930.426633","1465.213316","4209346.890152"
"363","Anthotroche pannosa","44","20.777273","1.923764","0.290018","0.340971","Anthotroche pannosa","44","274.204545","96.200512","14.502773","7540.442997","Anthotroche pannosa","44","2663.409091","340.991122","51.406346","2246.190013","Anthotroche pannosa","44","1073.613636","514.620574","77.581971","382667.899105"
"364","Nicotiana glutinosa","17","17.670588","4.521168","1.096544","0.882512","Nicotiana glutinosa","17","407.411765","327.590457","79.452356","19516.440699","Nicotiana glutinosa","17","1447.470588","181.684176","44.064885","5813.668268","Nicotiana glutinosa","17","3130.882353","2771.401177","672.163517","990434.562389"
"365","Solanum nemophilum","16","19.8375","2.570052","0.642513","0.937669","Solanum nemophilum","16","734.25","141.076575","35.269144","20736.218242","Solanum nemophilum","15","1903.533333","166.199908","42.912632","6588.824037","Solanum nemophilum","15","3829.6","970.066404","250.470068","1122492.504041"
"366","Lycianthes stephanocalyx","18","20.038889","4.356083","1.026739","0.833484","Lycianthes stephanocalyx","18","2223.611111","844.764021","199.112789","18432.193993","Lycianthes stephanocalyx","18","1627.777778","131.907524","31.090902","5490.686698","Lycianthes stephanocalyx","18","10783.777778","3611.353967","851.204293","935410.420034"
"367","Solanum whalenii","6","13.9","3.046966","1.243919","2.500451","Solanum whalenii","6","951.166667","362.376278","147.939496","55296.581979","Solanum whalenii","6","1542.666667","111.487518","45.514589","16472.060093","Solanum whalenii","6","6225.666667","1443.939565","589.485859","2806231.260102"
"368","Cestrum miradorense","1","19",NA,NA,"15.002707","Cestrum miradorense","1","1324",NA,NA,"331779.491877","Cestrum miradorense","1","1427",NA,NA,"98832.360556","Cestrum miradorense","1","10829",NA,NA,"16837387.56061"
"369","Capsicum villosum","7","18.1","1.861003","0.703393","2.143244","Capsicum villosum","7","1851.428571","263.448197","99.574059","47397.070268","Capsicum villosum","7","1171.857143","87.444132","33.050775","14118.908651","Capsicum villosum","7","15011.142857","3569.130913","1349.004685","2405341.080087"
"370","Capsicum pubescens","50","17.752","4.92943","0.697127","0.300054","Capsicum pubescens","50","1258.32","620.270265","87.719462","6635.589838","Capsicum pubescens","50","1521.1","239.371818","33.852287","1976.647211","Capsicum pubescens","50","8674.62","4358.611466","616.400745","336747.751212"
"371","Physalis pruinosa","60","22.69","2.620305","0.33828","0.250045","Physalis pruinosa","60","1050.583333","609.872432","78.734192","5529.658198","Physalis pruinosa","60","1903.666667","156.109009","20.153586","1647.206009","Physalis pruinosa","60","5930.65","3565.296136","460.277752","280623.12601"
"372","Tsoala tubiflora","9","25.988889","0.695422","0.231807","1.666967","Tsoala tubiflora","9","1513.444444","331.637268","110.545756","36864.387986","Tsoala tubiflora","9","2140.444444","61.400552","20.466851","10981.373395","Tsoala tubiflora","9","6220.666667","681.667258","227.222419","1870820.840068"
"373","Solanum mite","59","23.19322","3.825002","0.497973","0.254283","Solanum mite","59","2014.457627","801.524739","104.349633","5623.381218","Solanum mite","59","1349.627119","145.877476","18.99163","1675.124755","Solanum mite","59","16500.661017","6950.624692","904.894259","285379.45018"
"374","Cestrum endlicheri","1","21.1",NA,NA,"15.002707","Cestrum endlicheri","1","1551",NA,NA,"331779.491877","Cestrum endlicheri","1","1451",NA,NA,"98832.360556","Cestrum endlicheri","1","9274",NA,NA,"16837387.56061"
"375","Capsicum geminifolium","9","15.811111","5.960169","1.986723","1.666967","Capsicum geminifolium","9","2021.111111","1142.574991","380.85833","36864.387986","Capsicum geminifolium","9","1094.888889","184.339662","61.446554","10981.373395","Capsicum geminifolium","9","17465.777778","7410.276408","2470.092136","1870820.840068"
"376","Cestrum pacayense","4","14.7","1.358921","0.679461","3.750677","Cestrum pacayense","4","2440.75","598.983236","299.491618","82944.872969","Cestrum pacayense","4","1546.25","48.258851","24.129426","24708.090139","Cestrum pacayense","4","11497","2309.113394","1154.556697","4209346.890152"
"377","Solanum maglia","7","13.157143","5.662407","2.140189","2.143244","Solanum maglia","7","360.714286","193.369865","73.086939","47397.070268","Solanum maglia","7","1419.285714","179.03325","67.668208","14118.908651","Solanum maglia","7","2815.428571","1625.721056","614.464802","2405341.080087"
"378","Aureliana fasciculata","73","20.767123","2.959873","0.346427","0.205517","Aureliana fasciculata","73","1602.260274","426.248559","49.88862","4544.924546","Aureliana fasciculata","72","1333.944444","160.317193","18.893562","1372.671674","Aureliana fasciculata","72","11290.041667","3330.002315","392.444536","233852.605008"
"379","Markea ulei","7","23.4","4.938623","1.866624","2.143244","Markea ulei","7","3085.714286","727.841263","275.098139","47397.070268","Markea ulei","7","1582.714286","140.529611","53.1152","14118.908651","Markea ulei","7","15053.857143","2766.244351","1045.542088","2405341.080087"
"380","Lycium oxycarpum","20","17.335","2.060729","0.460793","0.750135","Lycium oxycarpum","20","273.95","120.175519","26.872063","16588.974594","Lycium oxycarpum","20","2152.3","288.856931","64.590373","4941.618028","Lycium oxycarpum","20","1419.9","814.004649","182.016973","841869.37803"
"381","Solanum absconditum","11","25.7","1.595619","0.481097","1.363882","Solanum absconditum","11","854.090909","160.061522","48.260365","30161.771989","Solanum absconditum","11","1660.181818","97.739264","29.469497","8984.760051","Solanum absconditum","11","5337.636364","1326.736015","400.02596","1530671.596419"
"382","Solanum megalonyx","34","23.291176","1.855927","0.318289","0.441256","Solanum megalonyx","34","906.264706","355.132439","60.904711","9758.220349","Solanum megalonyx","34","1539.882353","128.4098","22.022099","2906.834134","Solanum megalonyx","34","5734.323529","2222.333605","381.127069","495217.281194"
"383","Solanum gardneri","53","24.4","2.402723","0.330039","0.28307","Solanum gardneri","53","885.90566","374.935803","51.501393","6259.990413","Solanum gardneri","53","1676.320755","187.271479","25.723716","1864.76152","Solanum gardneri","53","5560.792453","2454.663187","337.17392","317686.557747"
"384","Solanum stenandrum","28","22.067857","2.088957","0.394776","0.535811","Solanum stenandrum","28","996.75","358.719805","67.791671","11849.267567","Solanum stenandrum","28","1517.607143","138.577786","26.18874","3529.727163","Solanum stenandrum","28","6909.178571","2524.284777","477.044983","601335.270022"
"385","Solanum simile","51","16.231373","1.273969","0.178391","0.294171","Solanum simile","51","424.764706","137.016143","19.186098","6505.480233","Solanum simile","51","1931.294118","293.19354","41.055307","1937.889423","Solanum simile","51","2438.392157","1215.981794","170.271509","330144.85413"
"386","Physalis hederifolia","153","16.516993","4.544702","0.367417","0.098057","Physalis hederifolia","153","416.176471","164.626056","13.309228","2168.493411","Physalis hederifolia","152","2109.269737","292.127886","23.6947","650.212898","Physalis hederifolia","152","2121.190789","1019.149052","82.663904","110772.286583"
"387","Solanum macoorai","2","21.75","1.767767","1.25","7.501353","Solanum macoorai","2","1648.5","806.808837","570.5","165889.745938","Solanum macoorai","2","1822","72.124892","51","49416.180278","Solanum macoorai","2","14308","3053.287081","2159","8418693.780305"
"388","Nicotiana suaveolens","59","16.681356","3.341509","0.435027","0.254283","Nicotiana suaveolens","59","653.559322","310.019759","40.361135","5623.381218","Nicotiana suaveolens","58","1815.741379","374.72252","49.203477","1704.006216","Nicotiana suaveolens","58","4364.534483","3396.318565","445.958476","290299.785528"
"389","Solanum corifolium","15","19.853333","1.51274","0.390588","1.00018","Solanum corifolium","15","1118.266667","397.107482","102.532711","22118.632792","Solanum corifolium","15","1800.533333","109.153147","28.183221","6588.824037","Solanum corifolium","15","5803.4","2437.46973","629.351978","1122492.504041"
"390","Solanum centrale","109","23.495413","2.283288","0.218699","0.13764","Solanum centrale","109","299.715596","98.988598","9.481388","3043.848549","Solanum centrale","109","3055.853211","170.078186","16.290536","906.718904","Solanum centrale","109","994.53211","358.202833","34.309609","154471.44551"
"391","Solanum opacum","85","16.717647","3.559567","0.386089","0.176502","Solanum opacum","85","804.6","342.202815","37.117107","3903.28814","Solanum opacum","84","1700.916667","366.97307","40.040045","1176.575721","Solanum opacum","84","5169.642857","2564.608679","279.821748","200445.090007"
"392","Nicotiana cavicola","23","21.7","1.026025","0.213941","0.652292","Nicotiana cavicola","23","249.173913","27.631754","5.761619","14425.195299","Nicotiana cavicola","23","2757.73913","179.758226","37.482181","4297.059155","Nicotiana cavicola","23","912.956522","153.986268","32.108356","732060.328722"
"393","Solanum tomentosum","18","17.255556","1.928188","0.454478","0.833484","Solanum tomentosum","18","468.5","256.793405","60.526786","18432.193993","Solanum tomentosum","19","1815.210526","287.986222","66.06857","5201.703187","Solanum tomentosum","19","2965","1798.058243","412.502851","886178.292664"
"394","Solanum echinatum","66","26.818182","0.85195","0.104868","0.227314","Solanum echinatum","66","868.727273","330.819846","40.721108","5026.961998","Solanum echinatum","64","2593.265625","255.481509","31.935189","1544.255634","Solanum echinatum","64","3549.03125","1625.695055","203.211882","263084.180635"
"395","Solanum laciniatum","50","14.088","1.667412","0.235808","0.300054","Solanum laciniatum","50","782.42","321.366666","45.44811","6635.589838","Solanum laciniatum","47","1456.765957","222.88174","32.510643","2102.816182","Solanum laciniatum","47","5563.808511","2915.887296","425.325876","358242.288524"
"396","Solanum nummularium","47","20.440426","1.776374","0.259111","0.319207","Solanum nummularium","47","262.531915","42.684816","6.22622","7059.138125","Solanum nummularium","47","2526.404255","278.651072","40.645436","2102.816182","Solanum nummularium","47","1064.361702","240.335583","35.056548","358242.288524"
"397","Nicotiana fragrans","38","19.736842","3.053701","0.495376","0.394808","Nicotiana fragrans","38","979.184211","360.693465","58.512206","8731.03926","Nicotiana fragrans","36","1843.916667","242.474196","40.412366","2745.343349","Nicotiana fragrans","36","5516.111111","2545.803805","424.300634","467705.210017"
"398","Solanum furfuraceum","17","21.294118","1.41707","0.34369","0.882512","Solanum furfuraceum","17","811.941176","208.181853","50.491516","19516.440699","Solanum furfuraceum","17","1992.529412","154.220264","37.403908","5813.668268","Solanum furfuraceum","17","4045.882353","1270.035624","308.028884","990434.562389"
"399","Nicotiana rotundifolia","42","18.57619","1.828342","0.282119","0.357207","Nicotiana rotundifolia","42","349.97619","87.590925","13.515573","7899.511711","Nicotiana rotundifolia","41","2208.682927","311.215154","48.603641","2410.545379","Nicotiana rotundifolia","41","1584.121951","545.499459","85.192703","410667.989283"
"400","Solanum cunninghamii","12","27.625","0.794441","0.229335","1.250226","Solanum cunninghamii","12","730.583333","159.631655","46.081689","27648.29099","Solanum cunninghamii","12","2708.583333","219.579126","63.387034","8236.030046","Solanum cunninghamii","12","2734.333333","841.524735","242.927266","1403115.630051"
"401","Solanum chenopodinum","70","22.522857","2.460892","0.294133","0.214324","Solanum chenopodinum","70","267.157143","102.222354","12.217908","4739.707027","Solanum chenopodinum","70","2790.742857","276.666057","33.067919","1411.890865","Solanum chenopodinum","70","1016.957143","463.474791","55.395833","240534.108009"
"402","Solanum semiarmatum","26","20.080769","1.984544","0.389201","0.577027","Solanum semiarmatum","26","708.230769","171.469486","33.627933","12760.749688","Solanum semiarmatum","26","1988.423077","174.044402","34.132915","3801.244637","Solanum semiarmatum","26","3760","1512.432134","296.612345","647591.829254"
"403","Solanum dioicum","46","27.378261","0.803302","0.11844","0.326146","Solanum dioicum","46","721.76087","260.53033","38.413101","7212.597649","Solanum dioicum","46","2756.891304","233.822842","34.475297","2148.529577","Solanum dioicum","46","2814.173913","1217.666371","179.535112","366030.164361"
"404","Solanum rixosum","6","17.116667","1.770217","0.722688","2.500451","Solanum rixosum","6","1153","366.50457","149.624864","55296.581979","Solanum rixosum","6","1647.166667","84.110443","34.337945","16472.060093","Solanum rixosum","6","7100.333333","2397.278179","978.684718","2806231.260102"
"405","Solanum cleistogamum","195","22.313333","2.679692","0.191897","0.076937","Solanum cleistogamum","195","334.45641","143.425658","10.270925","1701.433292","Solanum cleistogamum","195","2757.702564","374.192896","26.79651","506.832618","Solanum cleistogamum","195","1287.379487","692.692036","49.604707","86345.577234"
"406","Solanum ditrichum","9","14.733333","1.979899","0.659966","1.666967","Solanum ditrichum","9","1209.222222","230.712363","76.904121","36864.387986","Solanum ditrichum","9","1535.222222","108.631001","36.210334","10981.373395","Solanum ditrichum","9","7174.111111","1477.612047","492.537349","1870820.840068"
"407","Solanum diversiflorum","67","26.461194","1.029998","0.125834","0.223921","Solanum diversiflorum","67","413.343284","136.127008","16.630561","4951.932715","Solanum diversiflorum","65","3044.046154","208.83497","25.90279","1520.497855","Solanum diversiflorum","65","1465.723077","624.555004","77.466514","259036.731702"
"408","Solanum nobile","3","15.333333","0.665833","0.384419","5.000902","Solanum nobile","3","1449.333333","303.328755","175.126938","110593.163959","Solanum nobile","3","1533.333333","51.316014","29.627314","32944.120185","Solanum nobile","3","8937.666667","3040.162222","1755.238477","5612462.520203"
"409","Nicotiana langsdorffii","27","12.985185","5.437668","1.04648","0.555656","Nicotiana langsdorffii","27","1171.444444","617.325019","118.804255","12288.129329","Nicotiana langsdorffii","26","1071.807692","324.594272","63.658174","3801.244637","Nicotiana langsdorffii","26","10436.038462","3852.869325","755.609841","647591.829254"
"410","Solanum symonii","36","17.386111","1.469918","0.244986","0.416742","Solanum symonii","36","495.444444","239.22535","39.870892","9216.096997","Solanum symonii","33","1947.757576","257.217567","44.775831","2994.920017","Solanum symonii","33","2568.454545","1383.838301","240.895328","510223.865473"
"411","Solanum carduiforme","12","26.725","0.742386","0.214308","1.250226","Solanum carduiforme","12","830.583333","254.157595","73.368978","27648.29099","Solanum carduiforme","12","2607.416667","140.763799","40.635009","8236.030046","Solanum carduiforme","12","3135.583333","833.387442","240.578232","1403115.630051"
"412","Solanum cookii","2","21","0.707107","0.5","7.501353","Solanum cookii","2","1346.5","490.024999","346.5","165889.745938","Solanum cookii","2","1864","93.338095","66","49416.180278","Solanum cookii","2","9138","3679.783689","2602","8418693.780305"
"413","Solanum horridum","24","25.925","1.11326","0.227243","0.625113","Solanum horridum","24","324.375","77.834167","15.887833","13824.145495","Solanum horridum","24","3118.833333","149.148501","30.44481","4118.015023","Solanum horridum","24","1106.291667","210.011279","42.868373","701557.815025"
"414","Solanum phlomoides","24","25.916667","1.347354","0.275027","0.625113","Solanum phlomoides","24","305.875","71.672754","14.63014","13824.145495","Solanum phlomoides","24","3109.958333","125.602021","25.638405","4118.015023","Solanum phlomoides","24","1041.208333","182.76951","37.30767","701557.815025"
"415","Nicotiana quadrivalvis","15","16.033333","2.573954","0.664592","1.00018","Nicotiana quadrivalvis","15","361.2","94.745675","24.463228","22118.632792","Nicotiana quadrivalvis","15","1942.933333","233.400167","60.263664","6588.824037","Nicotiana quadrivalvis","15","2044.866667","633.523691","163.575114","1122492.504041"
"416","Nicotiana clevelandii","41","21.631707","3.075341","0.480288","0.36592","Nicotiana clevelandii","41","209.97561","126.04017","19.684167","8092.182729","Nicotiana clevelandii","38","2121.447368","436.074361","70.740603","2600.851594","Nicotiana clevelandii","38","1047.236842","672.465871","109.088369","443089.146332"
"417","Nicotiana gossei","23","21.991304","1.367783","0.285202","0.652292","Nicotiana gossei","23","297.043478","55.531709","11.579162","14425.195299","Nicotiana gossei","23","2936.26087","113.308596","23.626476","4297.059155","Nicotiana gossei","23","1064.826087","202.407701","42.204923","732060.328722"
"418","Solanum vansittartense","2","27.6","0","0","7.501353","Solanum vansittartense","2","1124.5","24.748737","17.5","165889.745938","Solanum vansittartense","2","2460.5","21.92031","15.5","49416.180278","Solanum vansittartense","2","4347","32.526912","23","8418693.780305"
"419","Solanum oldfieldii","29","19.658621","2.007934","0.372864","0.517335","Solanum oldfieldii","29","385.62069","149.961522","27.847156","11440.672134","Solanum oldfieldii","29","2333.551724","275.886957","51.230922","3408.012433","Solanum oldfieldii","29","1728.586207","888.455784","164.982097","580599.571056"
"420","Solanum argopetalum","3","20.466667","0.152753","0.088192","5.000902","Solanum argopetalum","3","519.333333","47.353282","27.33943","110593.163959","Solanum argopetalum","3","2167.666667","55.01212","31.761262","32944.120185","Solanum argopetalum","3","2441.666667","132.462573","76.477302","5612462.520203"
"421","Solanum elegans","14","16.035714","2.106622","0.563018","1.071622","Solanum elegans","14","752.571429","89.087437","23.809619","23698.535134","Solanum elegans","14","1716.214286","158.385206","42.330227","7059.454325","Solanum elegans","14","4612.642857","895.04324","239.210368","1202670.540044"
"422","Solanum tetrathecum","13","19.730769","1.444175","0.400542","1.154054","Solanum tetrathecum","13","667.461538","188.901921","52.391966","25521.499375","Solanum tetrathecum","13","1983.692308","173.995874","48.257773","7602.489274","Solanum tetrathecum","13","3421.615385","1159.170432","321.496033","1295183.658508"
"423","Solanum capense","43","17.827907","2.422349","0.369405","0.3489","Solanum capense","43","417.72093","302.814915","46.178842","7715.802137","Solanum capense","43","2148.302326","411.960905","62.823449","2298.42699","Solanum capense","43","2319.837209","1919.275842","292.686822","391567.152572"
"424","Solanum limitare","2","17.45","0.494975","0.35","7.501353","Solanum limitare","2","855","41.012193","29","165889.745938","Solanum limitare","2","1697.5","78.488853","55.5","49416.180278","Solanum limitare","2","5230","1469.367891","1039","8418693.780305"
"425","Solanum densevestitum","8","17.7625","1.755756","0.620753","1.875338","Solanum densevestitum","8","1056.75","228.454278","80.770785","41472.436485","Solanum densevestitum","8","1675.375","85.643676","30.279612","12354.04507","Solanum densevestitum","8","6636.875","1506.358849","532.578279","2104673.445076"
