"","species","n_temp","mean_temp","sd_temp","se_temp","within_sp_var_temp","species.1","n_prec","mean_prec","sd_prec","se_prec","within_sp_var_prec","species.2","n_pet","mean_pet","sd_pet","se_pet","within_sp_var_pet","species.3","n_aridity","mean_aridity","sd_aridity","se_aridity","within_sp_var_aridity"
"194","Prestonia robusta","5","24.78","0.653452","0.292233","1.64657","Prestonia robusta","5","2047.4","1097.276082","490.716782","57097.983267","Prestonia robusta","5","1639.8","125.82011","56.268464","11878.818979","Prestonia robusta","5","13506.4","5864.362907","2622.622821","2931338.463265"
"195","Angadenia berteroi","23","24.669565","1.869233","0.389762","0.35795","Angadenia berteroi","23","1281.521739","219.672456","45.804873","12412.605058","Angadenia berteroi","23","1830.956522","114.663729","23.90904","2582.351952","Angadenia berteroi","23","6982.217391","1251.872959","261.033557","637247.492014"
"196","Echites woodsoniana","10","25.13","1.965282","0.621477","0.823285","Echites woodsoniana","10","1462.9","794.720559","251.312707","28548.991633","Echites woodsoniana","10","1831.2","103.421253","32.704672","5939.40949","Echites woodsoniana","10","7830.1","4181.953144","1322.4497","1465669.231633"
"197","Asclepias hallii","14","6.807143","3.619066","0.967236","0.588061","Asclepias hallii","14","334.785714","80.683788","21.563649","20392.136881","Asclepias hallii","14","1541.214286","247.488361","66.144047","4242.43535","Asclepias hallii","14","2501.714286","752.882198","201.216231","1046906.594023"
"198","Asclepias eriocarpa","17","13.705882","3.225769","0.782364","0.484285","Asclepias eriocarpa","17","475.411765","189.201631","45.888136","16793.52449","Asclepias eriocarpa","17","1880.235294","267.399871","64.853995","3493.770288","Asclepias eriocarpa","17","2821.882353","1239.143852","300.536529","862158.371549"
"199","Ditassa capillaris","27","23.492593","2.09962","0.404072","0.30492","Ditassa capillaris","27","756.592593","206.431076","39.727679","10573.700605","Ditassa capillaris","27","1600.518519","147.642075","28.413731","2199.781292","Ditassa capillaris","27","4927.481481","1223.288864","235.422052","542840.45616"
"200","Asclepias linearis","13","21.323077","1.578055","0.437674","0.633296","Asclepias linearis","13","802.692308","206.594363","57.298967","21960.762795","Asclepias linearis","13","1857.461538","143.386201","39.768177","4568.776531","Asclepias linearis","13","4587.538462","1539.503795","426.981529","1127437.870487"
"201","Haplophyton crooksii","26","20.457692","2.273882","0.445945","0.316648","Haplophyton crooksii","26","366.884615","123.652522","24.250255","10980.381397","Haplophyton crooksii","26","2342.076923","167.782698","32.904894","2284.388265","Haplophyton crooksii","26","1602.153846","623.824956","122.342139","563718.935243"
"202","Salpinctes kalmiifolius","1","17.6",NA,NA,"8.232848","Salpinctes kalmiifolius","1","5003",NA,NA,"285489.916333","Salpinctes kalmiifolius","1","1360",NA,NA,"59394.094897","Salpinctes kalmiifolius","1","22404",NA,NA,"14656692.316326"
"203","Asclepias candida","27","20.751852","3.174098","0.610855","0.30492","Asclepias candida","27","1320.777778","462.149521","88.940717","10573.700605","Asclepias candida","27","1614.703704","175.804484","33.833589","2199.781292","Asclepias candida","27","7885.037037","3212.910728","618.324958","542840.45616"
"204","Asclepias subulata","61","22.280328","2.683208","0.34355","0.134965","Asclepias subulata","61","203.245902","132.817501","17.005538","4680.162563","Asclepias subulata","60","2308.9","444.123845","57.336142","989.901582","Asclepias subulata","60","923.45","692.640671","89.419526","244278.205272"
"205","Cerbera odollam","47","26.37234","1.312929","0.19151","0.175167","Cerbera odollam","47","2680.042553","677.701485","98.852921","6074.253539","Cerbera odollam","45","1601.311111","120.101628","17.903694","1319.868775","Cerbera odollam","45","17030.066667","4640.006884","691.691387","325704.273696"
"206","Tabernaemontana catharinensis","104","21.256731","1.794585","0.175974","0.079162","Tabernaemontana catharinensis","104","1507.153846","293.946127","28.823789","2745.095349","Tabernaemontana catharinensis","104","1476.144231","191.043604","18.733367","571.097066","Tabernaemontana catharinensis","104","10126.182692","2472.703354","242.468513","140929.733811"
"207","Asclepias longifolia","22","19.286364","1.148206","0.244798","0.37422","Asclepias longifolia","22","1376.863636","161.658752","34.465762","12976.814379","Asclepias longifolia","22","1577.272727","68.405779","14.584161","2699.731586","Asclepias longifolia","22","8849.863636","1213.109868","258.635893","666213.287106"
"208","Ditassa obcordata","18","20.972222","1.98281","0.467353","0.45738","Ditassa obcordata","18","1300.777778","301.793961","71.133519","15860.550907","Ditassa obcordata","18","1431.666667","125.146032","29.497203","3299.671939","Ditassa obcordata","18","9124","2413.302911","568.820951","814260.68424"
"209","Mandevilla foliosa","38","19.1","2.68449","0.435482","0.216654","Mandevilla foliosa","38","825.026316","323.542928","52.485594","7512.892535","Mandevilla foliosa","38","1858.263158","120.687599","19.578114","1563.002497","Mandevilla foliosa","38","4706.078947","2106.022784","341.642009","385702.429377"
"210","Asclepias mellodora","99","19.821212","3.210928","0.32271","0.08316","Asclepias mellodora","99","1241.525253","401.676114","40.369968","2883.736529","Asclepias mellodora","99","1621.353535","210.776955","21.183881","599.940352","Asclepias mellodora","99","7740.646465","3281.987089","329.852113","148047.397135"
"211","Mandevilla laxa","28","15.039286","4.13417","0.781285","0.29403","Mandevilla laxa","28","845.142857","272.011263","51.405297","10196.06844","Mandevilla laxa","28","1669.642857","155.695623","29.423707","2121.217675","Mandevilla laxa","28","4611.428571","1566.783457","296.094242","523453.297012"
"212","Aspidosperma spruceanum","128","24.142969","2.080077","0.183855","0.064319","Aspidosperma spruceanum","128","2177.773438","848.7285","75.01771","2230.389971","Aspidosperma spruceanum","128","1477.648438","179.435317","15.859991","464.016366","Aspidosperma spruceanum","128","14868.3125","6016.354325","531.775618","114505.408721"
"213","Tabernaemontana cuspidata","11","24.963636","0.760622","0.229336","0.748441","Tabernaemontana cuspidata","11","2024.909091","336.841047","101.561397","25953.628758","Tabernaemontana cuspidata","11","1344.363636","78.759473","23.746875","5399.463172","Tabernaemontana cuspidata","11","14582.363636","2258.940383","681.096152","1332426.574211"
"214","Nephradenia acerosa","23","24.582609","2.059711","0.429479","0.35795","Nephradenia acerosa","23","1450.826087","287.357815","59.918246","12412.605058","Nephradenia acerosa","23","1594.434783","95.438141","19.900228","2582.351952","Nephradenia acerosa","23","9330.434783","1563.037364","325.91582","637247.492014"
"215","Asclepias exaltata","95","8.824211","2.11528","0.217023","0.086662","Asclepias exaltata","95","943.968421","202.387529","20.764522","3005.157014","Asclepias exaltata","94","1063.776596","98.641215","10.174064","631.852073","Asclepias exaltata","94","9049.255319","1561.294878","161.035271","155922.258684"
"216","Neocouma ternstroemiacea","14","24.357143","0.403283","0.107782","0.588061","Neocouma ternstroemiacea","14","3313.928571","518.931367","138.690242","20392.136881","Neocouma ternstroemiacea","14","1298.142857","74.028952","19.78507","4242.43535","Neocouma ternstroemiacea","14","24059.071429","1601.032382","427.893903","1046906.594023"
"217","Asclepias fascicularis","73","12.391781","4.208119","0.492523","0.112779","Asclepias fascicularis","73","471.164384","334.791727","39.184408","3910.820772","Asclepias fascicularis","73","1715.465753","386.150916","45.195546","813.617738","Asclepias fascicularis","73","3364.753425","2741.038377","320.814276","200776.607073"
"218","Funastrum clausum","309","24.410356","2.602825","0.14807","0.026644","Funastrum clausum","309","1392.576052","781.686786","44.468608","923.915587","Funastrum clausum","304","1739.532895","222.2851","12.748925","195.375312","Funastrum clausum","304","8346.108553","4898.707605","280.96015","48212.803672"
"219","Asclepias labriformis","6","10.683333","2.17478","0.88785","1.372141","Asclepias labriformis","6","210.5","120.777067","49.307031","47581.652722","Asclepias labriformis","6","1785.5","188.50862","76.958322","9899.015816","Asclepias labriformis","6","1471.166667","1078.964025","440.485219","2442782.052721"
"220","Tabernaemontana solanifolia","17","22.894118","1.651314","0.400502","0.484285","Tabernaemontana solanifolia","17","1096.941176","294.823352","71.505166","16793.52449","Tabernaemontana solanifolia","17","1516.352941","126.972901","30.795452","3493.770288","Tabernaemontana solanifolia","17","7482","2342.976739","568.255328","862158.371549"
"221","Orthosia urceolata","33","18.687879","2.347573","0.40866","0.24948","Orthosia urceolata","33","1654.181818","314.827478","54.804429","8651.209586","Orthosia urceolata","33","1271.181818","146.385718","25.482483","1799.821057","Orthosia urceolata","33","12931.424242","2599.18652","452.460297","444142.191404"
"222","Tabernaemontana citrifolia","19","23.878947","3.116191","0.714903","0.433308","Tabernaemontana citrifolia","19","1655.210526","649.44956","148.993947","15025.78507","Tabernaemontana citrifolia","19","1667.052632","119.584221","27.434502","3126.004995","Tabernaemontana citrifolia","19","10121.631579","3598.409034","825.531649","771404.858754"
"223","Araujia plumosa","38","19.7","5.439147","0.882346","0.216654","Araujia plumosa","38","1006.921053","436.379353","70.790079","7512.892535","Araujia plumosa","38","1715.026316","145.836911","23.657871","1563.002497","Araujia plumosa","38","5903.657895","2798.987136","454.055671","385702.429377"
"224","Asclepias texana","18","18.305556","2.575558","0.607065","0.45738","Asclepias texana","18","489.666667","190.413173","44.880815","15860.550907","Asclepias texana","18","2059.555556","155.093984","36.556003","3299.671939","Asclepias texana","18","2497.722222","1037.383065","244.513533","814260.68424"
"225","Tabernaemontana hystrix","38","22.168421","1.994059","0.323479","0.216654","Tabernaemontana hystrix","38","1403.921053","189.497683","30.740583","7512.892535","Tabernaemontana hystrix","37","1367.405405","141.950786","23.336565","1605.245808","Tabernaemontana hystrix","37","10145.972973","1970.042026","323.872914","396126.81936"
"226","Asclepias macrotis","34","14.132353","2.614959","0.448462","0.242143","Asclepias macrotis","34","356.117647","85.642585","14.687582","8396.762245","Asclepias macrotis","34","2119.676471","199.686378","34.245931","1746.885144","Asclepias macrotis","34","1778.617647","386.878496","66.349115","431079.185774"
"227","Mandevilla pycnantha","6","20.266667","1.842462","0.752182","1.372141","Mandevilla pycnantha","6","1375.333333","330.344467","134.862564","47581.652722","Mandevilla pycnantha","6","1376","88.906693","36.296005","9899.015816","Mandevilla pycnantha","6","9127.166667","2433.085729","993.303089","2442782.052721"
"228","Ceropegia dichotoma","1","16.7",NA,NA,"8.232848","Ceropegia dichotoma","1","260",NA,NA,"285489.916333","Ceropegia dichotoma","1","1883",NA,NA,"59394.094897","Ceropegia dichotoma","1","1715",NA,NA,"14656692.316326"
"229","Oxypetalum sublanatum","10","17.07","2.19193","0.693149","0.823285","Oxypetalum sublanatum","10","1752.6","348.559321","110.224135","28548.991633","Oxypetalum sublanatum","10","1198.7","110.863329","35.058063","5939.40949","Oxypetalum sublanatum","10","13531.7","2797.130595","884.530359","1465669.231633"
"230","Oxypetalum wightianum","25","19.552","1.9717","0.39434","0.329314","Oxypetalum wightianum","25","1550.96","323.828334","64.765667","11419.596653","Oxypetalum wightianum","25","1244.08","103.053352","20.61067","2375.763796","Oxypetalum wightianum","25","12034.72","2260.526663","452.105333","586267.692653"
"231","Oxypetalum capitatum","50","22.098","2.507091","0.354556","0.164657","Oxypetalum capitatum","50","1476.76","284.45419","40.227897","5709.798327","Oxypetalum capitatum","50","1553.94","174.202956","24.636018","1187.881898","Oxypetalum capitatum","50","9406.1","2001.073102","282.994472","293133.846327"
"232","Nephradenia asparagoides","12","23.033333","2.068523","0.597131","0.686071","Nephradenia asparagoides","12","1078.833333","612.455094","176.800557","23790.826361","Nephradenia asparagoides","12","1660.333333","115.426744","33.320831","4949.507908","Nephradenia asparagoides","12","6603.416667","3308.770369","955.159732","1221391.026361"
"233","Cycladenia humilis","12","7.608333","2.575217","0.743401","0.686071","Cycladenia humilis","12","1099.5","545.180454","157.380041","23790.826361","Cycladenia humilis","12","1563.666667","326.753544","94.325623","4949.507908","Cycladenia humilis","12","8099.25","4267.770232","1231.999146","1221391.026361"
"234","Asclepias meadii","2","13.6","0.848528","0.6","4.116424","Asclepias meadii","2","966.5","30.405592","21.5","142744.958167","Asclepias meadii","2","1504","36.769553","26","29697.047448","Asclepias meadii","2","6814.5","194.454365","137.5","7328346.158163"
"235","Asclepias emoryi","10","20.65","2.428648","0.768006","0.823285","Asclepias emoryi","10","643.5","189.031596","59.777039","28548.991633","Asclepias emoryi","10","2031.6","148.367562","46.917943","5939.40949","Asclepias emoryi","10","3096.1","747.980756","236.532283","1465669.231633"
"236","Raphionacme galpinii","12","18.25","2.000227","0.577416","0.686071","Raphionacme galpinii","12","841.5","241.133875","69.609354","23790.826361","Raphionacme galpinii","12","1735.333333","168.11486","48.53058","4949.507908","Raphionacme galpinii","12","4902.416667","1398.008223","403.570212","1221391.026361"
"237","Oxypetalum pannosum","33","18.436364","1.711874","0.297999","0.24948","Oxypetalum pannosum","33","1755.424242","285.388554","49.679771","8651.209586","Oxypetalum pannosum","33","1375.30303","153.195032","26.667832","1799.821057","Oxypetalum pannosum","33","12336.575758","1990.134544","346.437956","444142.191404"
"238","Periploca laevigata","23","18.191304","2.040034","0.425376","0.35795","Periploca laevigata","23","358","209.693066","43.724027","12412.605058","Periploca laevigata","23","1756","146.12448","30.46906","2582.351952","Periploca laevigata","23","2123.434783","1279.093565","266.709445","637247.492014"
"239","Cynanchum obtusifolium","13","18.192308","1.330076","0.368897","0.633296","Cynanchum obtusifolium","13","691.615385","282.96217","78.479586","21960.762795","Cynanchum obtusifolium","12","1572.5","97.366692","28.107343","4949.507908","Cynanchum obtusifolium","12","3991","1662.00536","479.779621","1221391.026361"
"240","Chilocarpus rostratus","12","25.166667","2.315691","0.668482","0.686071","Chilocarpus rostratus","12","3325.083333","932.195596","269.101689","23790.826361","Chilocarpus rostratus","12","1494.75","119.455678","34.483884","4949.507908","Chilocarpus rostratus","12","22742.166667","5801.990126","1674.890281","1221391.026361"
"241","Kopsia pauciflora","6","25.9","1.191638","0.486484","1.372141","Kopsia pauciflora","6","2955.5","653.734732","266.886087","47581.652722","Kopsia pauciflora","6","1642","110.143543","44.965913","9899.015816","Kopsia pauciflora","6","15738.666667","3602.09576","1470.549436","2442782.052721"
"242","Cynanchum ovalifolium","15","25.026667","2.213422","0.571503","0.548857","Cynanchum ovalifolium","15","2265.6","621.150637","160.380405","19032.661089","Cynanchum ovalifolium","15","1690.066667","201.26261","51.965782","3959.606326","Cynanchum ovalifolium","15","13890.733333","4103.736563","1059.580224","977112.821088"
"243","Asclepias subaphylla","2","24.1","0","0","4.116424","Asclepias subaphylla","2","320","16.970563","12","142744.958167","Asclepias subaphylla","2","2279","15.556349","11","29697.047448","Asclepias subaphylla","2","1403.5","21.92031","15.5","7328346.158163"
"244","Orthanthera jasminiflora","22","20.818182","2.361121","0.503393","0.37422","Orthanthera jasminiflora","22","487.318182","134.045972","28.578697","12976.814379","Orthanthera jasminiflora","22","2378.454545","237.094662","50.548752","2699.731586","Orthanthera jasminiflora","22","2063.181818","705.61008","150.436575","666213.287106"
"245","Aspidosperma excelsum","39","24.946154","1.531571","0.245248","0.211099","Aspidosperma excelsum","39","2330.769231","634.396583","101.584754","7320.254265","Aspidosperma excelsum","39","1428.666667","159.99841","25.62025","1522.92551","Aspidosperma excelsum","39","16142.615385","4891.311419","783.236667","375812.623496"
"246","Tylophora sylvatica","94","23.955319","2.458412","0.253566","0.087583","Tylophora sylvatica","94","1680.031915","701.792428","72.384362","3037.12677","Tylophora sylvatica","93","1619.677419","315.110338","32.67542","638.646182","Tylophora sylvatica","93","10733.021505","5277.971726","547.300173","157598.842111"
"247","Asclepias boliviensis","8","20.75","2.894823","1.023474","1.029106","Asclepias boliviensis","8","783.375","269.71622","95.359084","35686.239542","Asclepias boliviensis","8","1725.25","61.490417","21.740145","7424.261862","Asclepias boliviensis","8","4945.625","1082.384793","382.680813","1832086.539541"
"248","Asclepias welshii","1","10.3",NA,NA,"8.232848","Asclepias welshii","1","434",NA,NA,"285489.916333","Asclepias welshii","1","1908",NA,NA,"59394.094897","Asclepias welshii","1","2304",NA,NA,"14656692.316326"
"249","Ditassa blanchetii","4","24.625","0.55","0.275","2.058212","Ditassa blanchetii","4","1739.25","393.333934","196.666967","71372.479083","Ditassa blanchetii","4","1471.75","50.148945","25.074472","14848.523724","Ditassa blanchetii","4","11934","2672.046532","1336.023266","3664173.079082"
"250","Ditassa mucronata","15","18.466667","2.397816","0.619113","0.548857","Ditassa mucronata","15","1560.466667","279.496708","72.16574","19032.661089","Ditassa mucronata","15","1254.333333","113.65717","29.346155","3959.606326","Ditassa mucronata","15","12255.333333","2568.399715","663.157955","977112.821088"
"251","Gonolobus parviflorus","40","20.5425","3.009207","0.475797","0.205821","Gonolobus parviflorus","40","1411.25","399.893944","63.228784","7137.247908","Gonolobus parviflorus","40","1475.55","202.4016","32.002503","1484.852372","Gonolobus parviflorus","40","10189.925","3210.298312","507.592732","366417.307908"
"252","Hemipogon sprucei","18","22.688889","2.594313","0.611485","0.45738","Hemipogon sprucei","18","1541.055556","465.651659","109.755149","15860.550907","Hemipogon sprucei","18","1528.722222","118.236953","27.868717","3299.671939","Hemipogon sprucei","18","9672.833333","2790.1899","657.654066","814260.68424"
"253","Blepharodon ampliflorum","23","21.017391","2.18292","0.45517","0.35795","Blepharodon ampliflorum","23","1174.304348","386.121087","80.511812","12412.605058","Blepharodon ampliflorum","23","1443.913043","125.267319","26.120042","2582.351952","Blepharodon ampliflorum","23","8190.434783","3060.227039","638.101448","637247.492014"
"254","Mandevilla martiana","11","20.981818","1.951829","0.588499","0.748441","Mandevilla martiana","11","1171","289.843751","87.391179","25953.628758","Mandevilla martiana","11","1384.727273","105.12953","31.697746","5399.463172","Mandevilla martiana","11","9050.818182","2701.339994","814.484654","1332426.574211"
"255","Adenium obesum","67","26.064179","2.629478","0.321242","0.122878","Adenium obesum","67","752.985075","555.295212","67.840108","4261.043527","Adenium obesum","67","2207.328358","465.144011","56.826385","886.479028","Adenium obesum","67","4010.597015","4048.231661","494.570213","218756.601736"
"256","Strophanthus preussii","56","24.521429","1.713658","0.228997","0.147015","Strophanthus preussii","56","1812.553571","570.428608","76.226729","5098.03422","Strophanthus preussii","56","1438.464286","192.073657","25.666922","1060.608837","Strophanthus preussii","56","12670.196429","4383.240941","585.735209","261726.648506"
"257","Voacanga psilocalyx","19","23.868421","2.179463","0.500003","0.433308","Voacanga psilocalyx","19","2477.105263","787.299526","180.618899","15025.78507","Voacanga psilocalyx","19","1170.947368","107.140859","24.579799","3126.004995","Voacanga psilocalyx","19","18491.842105","3573.391577","819.792251","771404.858754"
"258","Ceropegia sordida","2","23.55","1.06066","0.75","4.116424","Ceropegia sordida","2","981.5","311.834091","220.5","142744.958167","Ceropegia sordida","2","1752.5","70.003571","49.5","29697.047448","Ceropegia sordida","2","3666","1200.667314","849","7328346.158163"
"259","Strophanthus caudatus","28","26.05","1.396689","0.263949","0.29403","Strophanthus caudatus","28","2154.392857","623.936508","117.912917","10196.06844","Strophanthus caudatus","29","1655.37931","126.815224","23.548996","2048.072238","Strophanthus caudatus","29","12772.034483","4644.90194","862.536637","505403.183322"
"260","Cynanchum madagascariense","4","19.6","1.860108","0.930054","2.058212","Cynanchum madagascariense","4","1103.25","402.3741","201.18705","71372.479083","Cynanchum madagascariense","4","1762","163.932913","81.966457","14848.523724","Cynanchum madagascariense","4","5843.75","1951.89931","975.949655","3664173.079082"
"261","Cynanchum grandidieri","13","23.969231","2.17577","0.60345","0.633296","Cynanchum grandidieri","13","870.153846","423.631885","117.494345","21960.762795","Cynanchum grandidieri","13","2127.307692","152.9806","42.429184","4568.776531","Cynanchum grandidieri","13","4018.384615","1886.894209","523.330294","1127437.870487"
"262","Epigynum griffithianum","6","26.3","1.337161","0.545894","1.372141","Epigynum griffithianum","6","2560.833333","980.954518","400.473005","47581.652722","Epigynum griffithianum","6","1681","26.795522","10.939226","9899.015816","Epigynum griffithianum","6","13861.333333","5496.583581","2243.97085","2442782.052721"
"263","Tabernaemontana ciliata","20","21.2","2.67798","0.598815","0.411642","Tabernaemontana ciliata","20","2262.5","671.19238","150.083179","14274.495817","Tabernaemontana ciliata","18","1616.888889","194.044837","45.736807","3299.671939","Tabernaemontana ciliata","18","11244.277778","3842.861171","905.771064","814260.68424"
"264","Tabernaemontana mocquerysii","10","22.35","1.850075","0.585045","0.823285","Tabernaemontana mocquerysii","10","2412","621.068434","196.399083","28548.991633","Tabernaemontana mocquerysii","9","1726.222222","192.234738","64.078246","6599.343877","Tabernaemontana mocquerysii","9","11637.555556","4537.323801","1512.441267","1628521.368481"
"265","Tabernaemontana coffeoides","49","23.55102","2.830571","0.404367","0.168017","Tabernaemontana coffeoides","49","1474.142857","652.887497","93.269642","5826.324823","Tabernaemontana coffeoides","49","1982.897959","259.957628","37.136804","1212.124386","Tabernaemontana coffeoides","49","6700.714286","3369.224892","481.317842","299116.169721"
"266","Calocrater preussii","12","24.141667","1.032612","0.298089","0.686071","Calocrater preussii","12","2010.75","371.897866","107.357667","23790.826361","Calocrater preussii","12","1103.083333","34.874993","10.067543","4949.507908","Calocrater preussii","12","16711.416667","1980.612048","571.75345","1221391.026361"
"267","Tabernaemontana cerifera","1","22.1",NA,NA,"8.232848","Tabernaemontana cerifera","1","1723",NA,NA,"285489.916333","Tabernaemontana cerifera","1","1626",NA,NA,"59394.094897","Tabernaemontana cerifera","1","13539",NA,NA,"14656692.316326"
"268","Cynanchum arenarium","12","23.65","1.953319","0.563875","0.686071","Cynanchum arenarium","12","652","169.119108","48.820481","23790.826361","Cynanchum arenarium","12","2120.166667","105.212195","30.372145","4949.507908","Cynanchum arenarium","12","3276.75","639.825278","184.701648","1221391.026361"
"269","Tabernaemontana stellata","5","24.06","2.169793","0.970361","1.64657","Tabernaemontana stellata","5","968.2","415.32722","185.739979","57097.983267","Tabernaemontana stellata","5","2151.6","81.08514","36.262377","11878.818979","Tabernaemontana stellata","5","4290.4","1753.235666","784.070826","2931338.463265"
"270","Strophanthus boivinii","25","24.464","2.193338","0.438668","0.329314","Strophanthus boivinii","25","1151.04","534.707356","106.941471","11419.596653","Strophanthus boivinii","25","2073","209.405508","41.881102","2375.763796","Strophanthus boivinii","25","5218.2","1951.241336","390.248267","586267.692653"
"271","Tabernaemontana calcarea","18","24.888889","2.778677","0.65494","0.45738","Tabernaemontana calcarea","18","1745.5","646.984976","152.495821","15860.550907","Tabernaemontana calcarea","18","2043.111111","209.861828","49.464907","3299.671939","Tabernaemontana calcarea","18","7918.166667","3751.042714","884.129247","814260.68424"
"272","Cynanchum implicatum","9","24.722222","2.370009","0.790003","0.914761","Cynanchum implicatum","9","1304","488.337486","162.779162","31721.101815","Cynanchum implicatum","9","2078.777778","152.119014","50.706338","6599.343877","Cynanchum implicatum","9","6499.333333","1816.045291","605.34843","1628521.368481"
"273","Parsonsia flexuosa","1","21.9",NA,NA,"8.232848","Parsonsia flexuosa","1","2076",NA,NA,"285489.916333","Parsonsia flexuosa","1","1623",NA,NA,"59394.094897","Parsonsia flexuosa","1","11687",NA,NA,"14656692.316326"
"274","Pervillaea tomentosa","2","25.75","0.636396","0.45","4.116424","Pervillaea tomentosa","2","1210","164.048773","116","142744.958167","Pervillaea tomentosa","2","2119","16.970563","12","29697.047448","Pervillaea tomentosa","2","6143","1236.022654","874","7328346.158163"
"275","Alafia thouarsii","14","24.35","1.335751","0.356994","0.588061","Alafia thouarsii","14","2398.785714","768.501657","205.390707","20392.136881","Alafia thouarsii","14","1778.642857","257.013201","68.689667","4242.43535","Alafia thouarsii","14","14055.357143","4800.369226","1282.952641","1046906.594023"
"276","Pachypodium geayi","5","24.08","1.416686","0.633561","1.64657","Pachypodium geayi","5","570.8","160.809515","71.916201","57097.983267","Pachypodium geayi","5","2135.6","81.183742","36.306473","11878.818979","Pachypodium geayi","5","2831.4","448.843291","200.728822","2931338.463265"
"277","Cynanchum toliari","9","23.355556","1.484176","0.494725","0.914761","Cynanchum toliari","9","880.888889","594.096466","198.032155","31721.101815","Cynanchum toliari","9","2050.555556","193.187157","64.395719","6599.343877","Cynanchum toliari","9","3780","2689.700727","896.566909","1628521.368481"
"278","Cynanchum repandum","8","17.3875","1.95334","0.69061","1.029106","Cynanchum repandum","8","1645","389.133837","137.579587","35686.239542","Cynanchum repandum","8","1443.375","141.981827","50.198156","7424.261862","Cynanchum repandum","8","9322","1979.965584","700.023545","1832086.539541"
"279","Tabernaemontana crassifolia","7","22.657143","1.816459","0.686557","1.176121","Tabernaemontana crassifolia","7","2666.142857","734.357413","277.561013","40784.273762","Tabernaemontana crassifolia","7","1732.571429","202.936654","76.702845","8484.8707","Tabernaemontana crassifolia","7","13978.285714","5090.566724","1924.053369","2093813.188047"
"280","Pachypodium baronii","2","23.35","2.192031","1.55","4.116424","Pachypodium baronii","2","2206","576.999133","408","142744.958167","Pachypodium baronii","2","1989.5","150.613744","106.5","29697.047448","Pachypodium baronii","2","7761.5","1057.124638","747.5","7328346.158163"
"281","Cynanchum phillipsonianum","1","25.7",NA,NA,"8.232848","Cynanchum phillipsonianum","1","1536",NA,NA,"285489.916333","Cynanchum phillipsonianum","1","2167",NA,NA,"59394.094897","Cynanchum phillipsonianum","1","7157",NA,NA,"14656692.316326"
"282","Cynanchum perrieri","7","18.5","1.899123","0.717801","1.176121","Cynanchum perrieri","7","1109","208.398656","78.767288","40784.273762","Cynanchum perrieri","7","1723","237.858501","89.902063","8484.8707","Cynanchum perrieri","7","6347.428571","2081.661504","786.794093","2093813.188047"
"283","Cynanchum natalitium","9","19.411111","2.183142","0.727714","0.914761","Cynanchum natalitium","9","817.666667","204.675353","68.225118","31721.101815","Cynanchum natalitium","9","1581.333333","156.648492","52.216164","6599.343877","Cynanchum natalitium","9","5005.777778","1376.608494","458.869498","1628521.368481"
"284","Cynanchum abyssinicum","16","16.88125","3.005821","0.751455","0.514553","Cynanchum abyssinicum","16","1427.3125","543.344669","135.836167","17843.119771","Cynanchum abyssinicum","16","1803.9375","209.354395","52.338599","3712.130931","Cynanchum abyssinicum","16","7273.4375","3148.526597","787.131649","916043.26977"
"285","Cynanchum boudieri","30","13.986667","4.618533","0.843225","0.274428","Cynanchum boudieri","30","1263.033333","764.833427","139.63884","9516.330544","Cynanchum boudieri","30","1123.8","199.594313","36.440769","1979.803163","Cynanchum boudieri","30","11850.533333","5993.82997","1094.318627","488556.410544"
"286","Tabernaemontana eusepala","1","24.5",NA,NA,"8.232848","Tabernaemontana eusepala","1","2559",NA,NA,"285489.916333","Tabernaemontana eusepala","1","1731",NA,NA,"59394.094897","Tabernaemontana eusepala","1","20080",NA,NA,"14656692.316326"
"287","Cynanchum polyanthum","12","22.766667","2.105548","0.607819","0.686071","Cynanchum polyanthum","12","1653.75","661.070086","190.834496","23790.826361","Cynanchum polyanthum","12","1452.333333","154.251467","44.528563","4949.507908","Cynanchum polyanthum","12","10778.75","4051.135983","1169.462225","1221391.026361"
"288","Cynanchum angavokeliense","1","16.5",NA,NA,"8.232848","Cynanchum angavokeliense","1","1660",NA,NA,"285489.916333","Cynanchum angavokeliense","1","1300",NA,NA,"59394.094897","Cynanchum angavokeliense","1","10432",NA,NA,"14656692.316326"
"289","Vincetoxicum floribundum","124","23.830645","2.576541","0.23138","0.066394","Vincetoxicum floribundum","124","342.41129","175.747972","15.782634","2302.338035","Vincetoxicum floribundum","124","2836.822581","278.840778","25.040641","478.984636","Vincetoxicum floribundum","124","1294.024194","791.091388","71.042104","118199.131583"
"290","Cynanchum erythranthum","3","23.066667","2.400694","1.386041","2.744283","Cynanchum erythranthum","3","1830.666667","740.439284","427.49282","95163.305444","Cynanchum erythranthum","3","2011","186.201504","107.503488","19798.031632","Cynanchum erythranthum","3","7451.666667","1093.176259","631.145607","4885564.105442"
"291","Ochrosia elliptica","14","23.25","1.377707","0.368208","0.588061","Ochrosia elliptica","14","1528.357143","788.521655","210.741277","20392.136881","Ochrosia elliptica","14","1901.642857","137.957411","36.870669","4242.43535","Ochrosia elliptica","14","8662.071429","3510.059663","938.102905","1046906.594023"
